Employee ID,Name,Local Job Title,Band (ASPL),Employment Details Hire Date,Gender,DCIO,Division,Department,Location,Employee Status,Date of Exit
1006128,Employee 6128,Senior Consultant,B2,11/11/2019,Male,ARS,FLIGHT,Technology,Bangalore,Active,
1006129,Employee 6129,Consultant,B1,11/11/2019,Male,ISG,DEV,Technology,Bangalore,Active,1/6/2021
1006130,Employee 6130,Manager,E,11/11/2019,Male,ENTRSVC,ATSV,Operations,Pune,Active,
1006131,Employee 6131,Analyst,A3,14/11/2019,Male,ENTRSVC,AIS,Operations,Pune,Active,
1006132,Employee 6132,Analyst,A3,14/11/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006133,Employee 6133,Senior Associate,A2,14/11/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006134,Employee 6134,Analyst,A3,14/11/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006135,Employee 6135,Senior Associate,A2,14/11/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006136,Employee 6136,Senior Associate,A2,14/11/2019,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006137,Employee 6137,Analyst,A3,14/11/2019,Female,ENTRSVC,ISG,Operations,Pune,Active,
1006138,Employee 6138,Analyst,A3,14/11/2019,Male,ENTRSVC,DART,Operations,Pune,Active,
1006139,Employee 6139,Analyst,A3,14/11/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006140,Employee 6140,Senior Associate,A2,14/11/2019,Female,ENTRSVC,ISG,Operations,Pune,Active,
1006141,Employee 6141,Associate,A1,14/11/2019,Female,ENTRSVC,ISG,Operations,Pune,Inactive,20/11/2019
1006142,Employee 6142,Analyst,A3,14/11/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006143,Employee 6143,Team Lead,C1,14/11/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006144,Employee 6144,Lead Consultant,C1,14/11/2019,Male,ARS,Operations,Technology,Pune,Inactive,3/12/2019
1006145,Employee 6145,Associate,A1,14/11/2019,Male,OPS,Operations,Operations,Pune,Active,
1006146,Employee 6146,Senior Consultant,B2,14/11/2019,Female,ESS,Operations,Technology,Bangalore,Active,
1006147,Employee 6147,Lead Consultant,C1,18/11/2019,Male,PRDTCH,Operations,Technology,Bangalore,Active,
1006148,Employee 6148,Lead Consultant,C1,18/11/2019,Male,SQTD,Operations,Technology,Bangalore,Inactive,3/8/2020
1006149,Employee 6149,Analyst,A3,18/11/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006150,Employee 6150,Analyst,A3,18/11/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006151,Employee 6151,Consultant,B1,18/11/2019,Male,ESS,Operations,Technology,Pune,Active,
1006152,Employee 6152,Senior Consultant,B2,18/11/2019,Male,INFENG,Operations,Technology,Pune,Active,28/6/2021
1006153,Employee 6153,Senior Associate,A2,18/11/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,22/11/2019
1006154,Employee 6154,Team Lead,C1,21/11/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006155,Employee 6155,Senior Consultant,B2,21/11/2019,Female,INFSEC,DEV,Technology,Bangalore,Active,
1006156,Employee 6156,Senior Consultant,B2,25/11/2019,Male,ACG,DART,Technology,Bangalore,Active,
1006157,Employee 6157,Senior Consultant,B2,25/11/2019,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,9/1/2020
1006158,Employee 6158,Senior Consultant,B2,25/11/2019,Female,Flight,DART,Technology,Bangalore,Active,
1006159,Employee 6159,Associate Manager,D,25/11/2019,Male,FINANCE,Operations,Corp.Func,Pune,Active,
1006160,Employee 6160,Consultant,B1,26/11/2019,Male,SQTD,Operations,Technology,Pune,Active,
1006161,Employee 6161,Consultant,B1,28/11/2019,Male,SMCEAF,DEV,Technology,Bangalore,Active,
1006162,Employee 6162,Consultant,B1,28/11/2019,Male,SMCEAF,IS,Technology,Bangalore,Inactive,5/4/2021
1006163,Employee 6163,Team Lead,C1,28/11/2019,Female,LGS,Operations,Operations,Pune,Active,
1006164,Employee 6164,Consultant,B1,28/11/2019,Male,FLD,DEV,Corp.Func,Pune,Active,
1006165,Employee 6165,Analyst,A3,28/11/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,17/6/2021
1006166,Employee 6166,Senior Consultant,B2,2/12/2019,Male,PRDTCH,AIS,Technology,Bangalore,Active,
1006167,Employee 6167,Senior Consultant,B2,2/12/2019,Female,SQTD,DART,Technology,Bangalore,Active,
1006168,Employee 6168,Consultant,B1,2/12/2019,Male,DART,FLIGHT,Technology,Bangalore,Inactive,10/1/2020
1006169,Employee 6169,Lead Consultant,C1,2/12/2019,Male,SMCEAF,CORPFN,Technology,Bangalore,Inactive,20/10/2020
1006170,Employee 6170,Lead Consultant,C1,2/12/2019,Male,ABT,DEV,Technology,Pune,Active,
1006171,Employee 6171,Senior Consultant,B2,2/12/2019,Female,Flight,DEV,Technology,Bangalore,Inactive,13/12/2019
1006172,Employee 6172,Lead Consultant,C1,5/12/2019,Male,SQTD,DEV,Technology,Bangalore,Active,
1006173,Employee 6173,Consultant,B1,5/12/2019,Male,SQTD,DEV,Technology,Bangalore,Inactive,3/3/2020
1006174,Employee 6174,Senior Consultant,B2,5/12/2019,Male,CANADA,Operations,Technology,Pune,Active,
1006175,Employee 6175,Consultant,B1,5/12/2019,Male,ABT,CORPFN,Technology,Pune,Active,
1006176,Employee 6176,Analyst,A3,5/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,3/2/2020
1006177,Employee 6177,Analyst,A3,5/12/2019,Female,CSS,DEV,Operations,Pune,Inactive,12/2/2021
1006178,Employee 6178,Senior Consultant,B2,5/12/2019,Male,SMCEAF,DEV,Technology,Pune,Inactive,30/4/2020
1006179,Employee 6179,Senior Associate,A2,5/12/2019,Female,ENTRSVC,DART,Operations,Pune,Active,
1006180,Employee 6180,Senior Consultant,B2,9/12/2019,Male,HRM,DEV,Corp.Func,Bangalore,Active,
1006181,Employee 6181,Senior Manager,F,9/12/2019,Female,,DEV,Technology,Bangalore,Inactive,1/9/2020
1006182,Employee 6182,Associate,A1,12/12/2019,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006183,Employee 6183,Associate,A1,12/12/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006184,Employee 6184,Associate,A1,12/12/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006185,Employee 6185,Associate,A1,12/12/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006186,Employee 6186,Associate,A1,12/12/2019,Female,Claims,DEV,Operations,Pune,Inactive,1/2/2021
1006187,Employee 6187,Associate,A1,12/12/2019,Male,Claims,Operations,Operations,Pune,Inactive,6/5/2021
1006188,Employee 6188,Associate,A1,12/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006189,Employee 6189,Associate,A1,12/12/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006190,Employee 6190,Associate,A1,12/12/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006191,Employee 6191,Associate,A1,12/12/2019,Female,ENTRSVC,CORPFN,Operations,Pune,Active,
1006192,Employee 6192,Associate,A1,12/12/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006193,Employee 6193,Consultant,B1,12/12/2019,Male,SMCEAF,Operations,Technology,Bangalore,Active,
1006194,Employee 6194,Associate,A1,12/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006195,Employee 6195,Associate,A1,12/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006196,Employee 6196,Associate,A1,12/12/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006197,Employee 6197,Team Lead,C1,12/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006198,Employee 6198,Consultant,B1,16/12/2019,Female,INFENG,Operations,Technology,Bangalore,Active,
1006199,Employee 6199,Consultant,B1,16/12/2019,Male,ESS,Operations,Technology,Bangalore,Active,
1006200,Employee 6200,Consultant,B1,16/12/2019,Male,ISG,Operations,Technology,Bangalore,Active,
1006201,Employee 6201,Senior Consultant,B2,16/12/2019,Female,ABT,Operations,Technology,Pune,Inactive,16/1/2021
1006202,Employee 6202,Senior Consultant,B2,16/12/2019,Male,ISG,Operations,Technology,Bangalore,Active,
1006203,Employee 6203,Analyst,A3,19/12/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006204,Employee 6204,Analyst,A3,19/12/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006205,Employee 6205,Analyst,A3,19/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006206,Employee 6206,Associate,A1,19/12/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,9/3/2020
1006207,Employee 6207,Analyst,A3,19/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006208,Employee 6208,Senior Associate,A2,19/12/2019,Male,ENTRSVC,ATSC,Operations,Pune,Inactive,11/1/2021
1006209,Employee 6209,Senior Associate,A2,19/12/2019,Male,,IS,Operations,Pune,Inactive,1/3/2021
1006210,Employee 6210,Senior Consultant,B2,19/12/2019,Female,SMCEAF,DEV,Technology,Bangalore,Active,
1006211,Employee 6211,Associate,A1,23/12/2019,Male,ATSC,ISG,Technology,Pune,Active,
1006212,Employee 6212,Associate,A1,23/12/2019,Female,ATSC,DART,Technology,Pune,Inactive,8/11/2020
1006213,Employee 6213,Senior Associate,A2,23/12/2019,Female,ATSC,ISG,Technology,Pune,Active,
1006214,Employee 6214,Senior Associate,A2,23/12/2019,Female,ATSC,DEV,Technology,Pune,Active,
1006215,Employee 6215,Senior Associate,A2,23/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006216,Employee 6216,Associate,A1,23/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006217,Employee 6217,Senior Associate,A2,23/12/2019,Male,ATSC,Operations,Technology,Pune,Inactive,21/6/2020
1006218,Employee 6218,Senior Associate,A2,23/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006219,Employee 6219,Analyst,A3,23/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006220,Employee 6220,Associate,A1,23/12/2019,Female,ATSC,Operations,Technology,Pune,Active,
1006221,Employee 6221,Senior Associate,A2,23/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006222,Employee 6222,Senior Associate,A2,23/12/2019,Female,ATSC,DEV,Technology,Pune,Active,
1006223,Employee 6223,Analyst,A3,23/12/2019,Male,ATSC,ATSC,Technology,Pune,Inactive,24/2/2021
1006224,Employee 6224,Analyst,A3,23/12/2019,Male,ATSC,ATSC,Technology,Pune,Inactive,3/8/2020
1006225,Employee 6225,Associate,A1,23/12/2019,Female,ATSC,ATSC,Technology,Pune,Active,
1006226,Employee 6226,Senior Associate,A2,23/12/2019,Male,ATSC,ATSC,Technology,Pune,Active,
1006227,Employee 6227,Senior Associate,A2,23/12/2019,Male,ATSC,ATSC,Technology,Pune,Inactive,4/9/2020
1006228,Employee 6228,Analyst,A3,23/12/2019,Male,Claims,ATSC,Operations,Pune,Inactive,9/10/2020
1006229,Employee 6229,Associate,A1,23/12/2019,Female,ENTRSVC,ATSC,Operations,Pune,Active,
1006230,Employee 6230,Analyst,A3,23/12/2019,Female,ENTRSVC,ATSC,Operations,Pune,Active,
1006231,Employee 6231,Senior Associate,A2,23/12/2019,Male,ENTRSVC,ATSC,Operations,Pune,Active,
1006232,Employee 6232,Analyst,A3,23/12/2019,Male,ENTRSVC,ATSC,Operations,Pune,Active,
1006233,Employee 6233,Analyst,A3,23/12/2019,Male,ENTRSVC,ATSC,Operations,Pune,Active,
1006234,Employee 6234,Associate,A1,23/12/2019,Male,Claims,ATSC,Operations,Pune,Inactive,2/2/2021
1006235,Employee 6235,Associate,A1,23/12/2019,Female,ENTRSVC,ATSC,Operations,Pune,Active,
1006236,Employee 6236,Analyst,A3,23/12/2019,Male,ENTRSVC,ATSC,Operations,Pune,Active,
1006237,Employee 6237,Senior Associate,A2,23/12/2019,Female,ENTRSVC,ATSC,Operations,Pune,Active,
1006238,Employee 6238,Analyst,A3,23/12/2019,Female,ENTRSVC,ATSC,Operations,Pune,Active,
1006239,Employee 6239,Analyst,A3,23/12/2019,Female,ENTRSVC,ATSC,Operations,Pune,Inactive,5/2/2020
1006240,Employee 6240,Senior Associate,A2,23/12/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006241,Employee 6241,Analyst,A3,23/12/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006242,Employee 6242,Associate Consultant,A3,23/12/2019,Male,PRDTCH,Operations,Technology,Pune,Active,
1006243,Employee 6243,Senior Consultant,B2,24/12/2019,Male,SMCEAF,Operations,Technology,Bangalore,Active,
1006244,Employee 6244,Senior Consultant,B2,26/12/2019,Male,CTS,Operations,Technology,Bangalore,Active,11/6/2021
1006245,Employee 6245,Consultant,B1,26/12/2019,Female,SMCEAF,Operations,Technology,Bangalore,Inactive,20/5/2020
1006246,Employee 6246,Senior Associate,A2,30/12/2019,Female,ATSC,Operations,Technology,Pune,Active,
1006247,Employee 6247,Analyst,A3,30/12/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006248,Employee 6248,Associate,A1,30/12/2019,Male,LGS,Operations,Operations,Pune,Active,
1006249,Employee 6249,Senior Associate,A2,30/12/2019,Female,LGS,Operations,Operations,Pune,Active,
1006250,Employee 6250,Associate,A1,30/12/2019,Male,ATSC,Operations,Technology,Pune,Active,
1006251,Employee 6251,Associate,A1,30/12/2019,Female,ATSC,Operations,Technology,Pune,Active,
1006252,Employee 6252,Consultant,B1,30/12/2019,Male,ESS,Operations,Technology,Bangalore,Active,
1006253,Employee 6253,Consultant,B1,2/1/2020,Female,ARS,Operations,Technology,Pune,Active,
1006254,Employee 6254,Associate Consultant,A3,2/1/2020,Female,INFENG,DEV,Technology,Bangalore,Active,
1006255,Employee 6255,Associate Consultant,A3,2/1/2020,Male,INFENG,DEV,Technology,Bangalore,Active,
1006256,Employee 6256,Team Lead,C1,6/1/2020,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006257,Employee 6257,Analyst,A3,6/1/2020,Male,SPS,DEV,Technology,Pune,Active,
1006258,Employee 6258,Process Lead,B2,6/1/2020,Male,SPS,ATSC,Technology,Pune,Active,
1006259,Employee 6259,Associate Manager,D,6/1/2020,Male,SMCEAF,Operations,Technology,Pune,Active,
1006260,Employee 6260,Consultant,B1,6/1/2020,Female,CTS,Operations,Technology,Bangalore,Active,
1006261,Employee 6261,Consultant,B1,6/1/2020,Male,INFENG,Operations,Technology,Bangalore,Active,2/6/2021
1006262,Employee 6262,Associate Consultant,A3,6/1/2020,Female,ALR,ATSC,Technology,Bangalore,Active,11/5/2021
1006263,Employee 6263,Senior Consultant,B2,6/1/2020,Male,INFENG,ATSC,Technology,Bangalore,Active,
1006264,Employee 6264,Senior Consultant,B2,9/1/2020,Female,PMO,DEV,Technology,Bangalore,Inactive,24/5/2021
1006265,Employee 6265,Team Lead,C1,9/1/2020,Male,OPS,DEV,Operations,Pune,Active,
1006266,Employee 6266,Team Lead,C1,9/1/2020,Male,ENTRSVC,IS,Operations,Pune,Active,
1006267,Employee 6267,Consultant,B1,9/1/2020,Female,ABT,IS,Technology,Pune,Active,
1006268,Employee 6268,Senior Associate,A2,13/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006269,Employee 6269,Analyst,A3,13/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006270,Employee 6270,Consultant,B1,13/1/2020,Male,RMC,ATSV,Technology,Bangalore,Active,
1006271,Employee 6271,Senior Associate,A2,13/1/2020,Male,ENTRSVC,ATSV,Operations,Pune,Active,
1006272,Employee 6272,Associate,A1,13/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006273,Employee 6273,Analyst,A3,13/1/2020,Male,ENTRSVC,IS,Operations,Pune,Active,
1006274,Employee 6274,Senior Consultant,B2,13/1/2020,Female,SQTD,DART,Technology,Pune,Active,
1006275,Employee 6275,Senior Associate,A2,13/1/2020,Male,ENTRSVC,IS,Operations,Pune,Active,
1006276,Employee 6276,Analyst,A3,13/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006277,Employee 6277,Senior Associate,A2,13/1/2020,Female,ENTRSVC,ATSV,Operations,Pune,Active,
1006278,Employee 6278,Analyst,A3,13/1/2020,Male,ENTRSVC,DART,Operations,Pune,Active,
1006279,Employee 6279,Consultant,B1,13/1/2020,Male,QPM,Operations,Technology,Pune,Active,
1006280,Employee 6280,Associate,A1,13/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006281,Employee 6281,Analyst,A3,13/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006282,Employee 6282,Associate,A1,16/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006283,Employee 6283,Associate Manager,D,16/1/2020,Male,ISG,DEV,Technology,Bangalore,Active,
1006284,Employee 6284,Specialist,B1,16/1/2020,Male,SPS,Operations,Technology,Pune,Inactive,11/2/2020
1006285,Employee 6285,Associate,A1,16/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006286,Employee 6286,Senior Consultant,B2,20/1/2020,Female,ABT,Operations,Technology,Pune,Active,21/6/2021
1006287,Employee 6287,Analyst,A3,20/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006288,Employee 6288,Senior Associate,A2,20/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Inactive,31/7/2020
1006289,Employee 6289,Senior Associate,A2,20/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006290,Employee 6290,Senior Associate,A2,20/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006291,Employee 6291,Analyst,A3,20/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006292,Employee 6292,Senior Associate,A2,20/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006293,Employee 6293,Analyst,A3,20/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006294,Employee 6294,Analyst,A3,20/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006295,Employee 6295,Associate,A1,20/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006296,Employee 6296,Associate,A1,20/1/2020,Male,ENTRSVC,ISG,Operations,Pune,Active,
1006297,Employee 6297,Associate,A1,20/1/2020,Female,ENTRSVC,ATSV,Operations,Pune,Inactive,15/3/2021
1006298,Employee 6298,Lead Consultant,C1,23/1/2020,Male,SMCECF,Operations,Technology,Bangalore,Active,
1006299,Employee 6299,Delivery Manager,E,23/1/2020,Male,SQTD,DEV,Technology,Bangalore,Inactive,30/4/2021
1006300,Employee 6300,Consultant,B1,23/1/2020,Male,PRDTCH,Operations,Technology,Pune,Inactive,19/4/2021
1006301,Employee 6301,Senior Team Lead,C2,27/1/2020,Male,HRM,Operations,Corp.Func,Bangalore,Active,
1006302,Employee 6302,Associate Manager,D,27/1/2020,Male,Flight,Operations,Technology,Bangalore,Active,
1006303,Employee 6303,Associate Consultant,A3,30/1/2020,Female,AOI,Operations,Technology,Bangalore,Active,
1006304,Employee 6304,Senior Associate,A2,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006305,Employee 6305,Analyst,A3,30/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006306,Employee 6306,Senior Associate,A2,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006307,Employee 6307,Senior Associate,A2,30/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006308,Employee 6308,Senior Associate,A2,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006309,Employee 6309,Senior Associate,A2,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006310,Employee 6310,Analyst,A3,30/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006311,Employee 6311,Analyst,A3,30/1/2020,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006312,Employee 6312,Associate,A1,30/1/2020,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006313,Employee 6313,Analyst,A3,30/1/2020,Male,Claims,DEV,Operations,Pune,Inactive,22/10/2020
1006314,Employee 6314,Senior Associate,A2,30/1/2020,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006315,Employee 6315,Associate,A1,30/1/2020,Male,ENTRSVC,CORPFN,Operations,Pune,Active,
1006316,Employee 6316,Analyst,A3,30/1/2020,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006317,Employee 6317,Senior Associate,A2,30/1/2020,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006318,Employee 6318,Analyst,A3,30/1/2020,Male,ENTRSVC,DEV,Operations,Pune,Active,29/6/2021
1006319,Employee 6319,Associate,A1,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006320,Employee 6320,Senior Associate,A2,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006321,Employee 6321,Senior Associate,A2,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006322,Employee 6322,Analyst,A3,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006323,Employee 6323,Analyst,A3,30/1/2020,Female,ENTRSVC,Operations,Operations,Pune,Inactive,24/2/2020
1006324,Employee 6324,Senior Associate,A2,30/1/2020,Male,ENTRSVC,Operations,Operations,Pune,Inactive,10/3/2020
1006325,Employee 6325,Senior Consultant,B2,30/1/2020,Male,ESS,Operations,Technology,Pune,Inactive,7/4/2021
1006326,Employee 6326,Consultant,B1,3/2/2020,Male,RMC,Operations,Technology,Bangalore,Active,
1006327,Employee 6327,Consultant,B1,3/2/2020,Female,ESS,Operations,Technology,Bangalore,Inactive,30/4/2021
1006328,Employee 6328,Consultant,B1,3/2/2020,Female,MARCOM,Operations,Corp.Func,Bangalore,Active,
1006329,Employee 6329,Consultant,B1,3/2/2020,Male,PRDTCH,Operations,Technology,Bangalore,Active,
1006330,Employee 6330,Senior Lead Consultant,C2,3/2/2020,Male,ACG,Operations,Technology,Bangalore,Active,
1006331,Employee 6331,Senior Associate,A2,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006332,Employee 6332,Associate,A1,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006333,Employee 6333,Analyst,A3,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006334,Employee 6334,Analyst,A3,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Inactive,18/3/2020
1006335,Employee 6335,Senior Associate,A2,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006336,Employee 6336,Senior Associate,A2,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006337,Employee 6337,Lead Consultant,C1,3/2/2020,Male,PMO,Operations,Technology,Pune,Active,24/5/2021
1006338,Employee 6338,Analyst,A3,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006339,Employee 6339,Analyst,A3,3/2/2020,Male,ENTRSVC,Operations,Operations,Pune,Active,
